"zip","renter","hs_graduate","college_graduate","median_household_income"
"02152","0.38411267605633803","0.29482337258387026","0.2302451307116937","61919.0"
"02155","0.4033810190988865","0.247830396209539","0.2373389416684797","76596.0"
"02163","","0.0054017555705604325","0.6137744767049291","43229.0"
"02169","0.5089270908186391","0.26993525404963054","0.2548679808409753","61619.0"
"02170","0.36656938179888565","0.2501227122922656","0.2594488465044527","70248.0"
"02171","0.3423459935155164","0.22245168903968138","0.27319663667207555","71743.0"
"02176","0.2430707580423732","0.17705031695721077","0.3070522979397781","85521.0"
"02180","0.2679153853322151","0.26351268537811007","0.24512807942149772","78099.0"
"02184","0.23346151702613832","0.29330800248138955","0.23724410669975185","84776.0"
"02186","0.15960407059945939","0.15797403801576262","0.30882012053778396","116444.0"
"02188","0.35749965311502707","0.2834196436408321","0.2355832528745721","71620.0"
"02189","0.3218476062036413","0.3074581430745814","0.21442161339421614","56706.0"
"02190","0.22279575055518877","0.30372561560601213","0.2263351455068756","77843.0"
"02191","0.18800726832222894","0.30527334300919207","0.21706176423157555","65413.0"
"02199","0.9552880481513327","0.06871609403254973","0.46473779385171793","89861.0"
"02203","","","",""
"02210","0.6102903718797759","0.03803486529318542","0.44902271526677234","132969.0"
"02215","0.8991407357971135","0.06038533834586466","0.3317669172932331","40269.0"
"02301","0.5062970104400091","0.33547135652398813","0.1219190482348377","43093.0"
"02302","0.27137863165006904","0.36175412094015197","0.12720486959612565","58750.0"
"02322","0.15737410071942445","0.35366586538461536","0.17728365384615385","76065.0"
"02324","0.2080937938527002","0.3078407720144753","0.22352231604342582","84697.0"
"02330","0.07914617006324666","0.36097975021219836","0.15642051655147327","74375.0"
"02332","0.07880074290262669","0.12638322655794992","0.3949718501261891","120267.0"
"02333","0.10785370410289574","0.3425879522902676","0.17039190137315827","84118.0"
"02338","0.0948048523206751","0.38080030058237835","0.14860041330077023","64013.0"
"02339","0.11909235438647203","0.20087663031858027","0.33867864015394483","101823.0"
"02341","0.08363388244468271","0.306020306020306","0.21464321464321465","91384.0"
"02343","0.11595273264401773","0.3322119428090833","0.1916376306620209","66370.0"
"02346","0.18315449707755388","0.31176821983273595","0.1966547192353644","76500.0"
"02347","0.09662100456621005","0.3080814632248022","0.208587365417045","90876.0"
"02351","0.23557451078775715","0.29421693168695034","0.2366527494003731","80148.0"
"02356","0.12908454909990616","0.18047016274864375","0.33972272453285113","103556.0"
"02357","","","",""
"02359","0.10315202231520224","0.3022160889682604","0.21925480964363991","90790.0"
"02360","0.18435311695559037","0.2932956166436982","0.21986895868088296","76835.0"
"02364","0.16291778869000476","0.3025133629023087","0.25042647560559533","85384.0"
"02366","","","",""
"02367","0.05600563578724903","0.32256554307116103","0.19101123595505617","90648.0"
"02368","0.2651744488273247","0.2817490494296578","0.20430925221799748","63681.0"
"02370","0.2382637962049556","0.3795869737887212","0.17021445591739476","69247.0"
"02375","0.1613174786909397","0.25075528700906347","0.286404833836858","88090.0"
"02379","0.13539227166276346","0.3296500920810313","0.1958256599140577","81119.0"
"02382","0.22113597246127367","0.3296094908551656","0.18902619871478002","72490.0"
"02420","0.08729706636285958","0.0900810729656691","0.24882394154739265","151607.0"
"02421","0.16955500894454384","0.07334611697027804","0.2672579098753595","147335.0"
"02445","0.43626677190213103","0.09666332521838751","0.2512530431046828","92622.0"
"02446","0.5570946545906589","0.056961416337919756","0.3082844222072549","86910.0"
"02451","0.36459501907112407","0.22546362339514978","0.27881597717546364","82532.0"
"02452","0.36953174531292454","0.21966891744717926","0.26366804617730344","79274.0"
"02453","0.5393359727176512","0.24019263569780275","0.2710946122203271","70597.0"
"02457","","","",""
"02458","0.33200446499760805","0.13711478338543992","0.31085305940151853","92300.0"
"02459","0.1781485154290381","0.03438534183549923","0.2945354750181613","135426.0"
"02460","0.2782043079547878","0.11225416036308623","0.24145234493192133","114750.0"
"02461","0.2763230429988975","0.06952288218111002","0.30068159688412854","140733.0"
"02462","0.2494080505130229","0.10099188458070334","0.2651036970243463","99167.0"
"02464","0.3682323413409824","0.14334763948497853","0.31888412017167383","93292.0"
"02465","0.2024209224244566","0.14093314093314094","0.24242424242424243","130032.0"
"02466","0.4492220650636492","0.12974995077771215","0.2931679464461508","105678.0"
"02467","0.31298884472368255","0.07977931517646028","0.2771696295647605","109399.0"
"02468","0.07355829316193536","0.06641221374045801","0.26208651399491095","196250.0"
"02472","0.47562363507735844","0.17636691211029296","0.3089064703117656","87409.0"
"02474","0.36034662302886045","0.13431806991629738","0.31339241752831115","93904.0"
"02476","0.24634475979850104","0.14023318958632805","0.2934036096470212","93011.0"
"02478","0.31439835861125637","0.09036417100203574","0.29122370504410766","110685.0"
"02481","0.09884959522795057","0.05717463848720801","0.33615127919911014","176920.0"
"02482","0.1631558028616852","0.05749783299624386","0.333718578445536","156094.0"
"02492","0.06465673810388667","0.07815088089143202","0.32766149676253575","140734.0"
"02493","0.07783556893877179","0.06638836520333961","0.3098572582817129","199519.0"
"02494","0.18757948283170836","0.1508479619160964","0.31329961321035404","116375.0"
"02532","0.16701101928374656","0.3029570820388908","0.1919226786330687","67647.0"
"02534","","","","85762.0"
"02535","0.16822429906542055","0.17611683848797252","0.34621993127147765","76125.0"
"02536","0.1931457694107858","0.3023143015521064","0.20530764966740578","66484.0"
"02537","0.1406127258444619","0.18931297709923664","0.2822246455834242","92639.0"
"02538","0.1572156196943973","0.45348837209302323","0.08465116279069768","58542.0"
"02539","0.19840695148443158","0.2684321396328619","0.13271140535660547","60714.0"
"02540","0.25409632571996027","0.21625183016105418","0.23777452415812592","61618.0"
"02542","","","","41938.0"
"02543","","","","70313.0"
"02553","","","",""
"02554","0.34615384615384615","0.25675857431069266","0.2644250168123739","84479.0"
"02556","0.15272727272727274","0.16282165039929014","0.24489795918367346","84800.0"
"02557","0.10823373173970784","0.18516247700797056","0.2458614347026364","75242.0"
"02558","0.35325264750378216","","","42542.0"
"02559","0.19047619047619047","0.20756948551153165","0.21496156120638676","71271.0"
"02561","","","","68281.0"
"02562","0.13252628225549537","0.36606769745089845","0.08106978687839532","68816.0"
"02563","0.13272937954282102","0.23298097251585623","0.25919661733615224","80554.0"
"02564","","","","83056.0"
"02568","0.20275439938791126","0.2693324520819564","0.3030403172504957","42180.0"
"02571","0.3286176606564956","0.33226796215801585","0.14919457939146","54221.0"
"02575","0.1481042654028436","0.22118380062305296","0.32398753894080995","75000.0"
"02576","0.04805249788314987","0.3904382470119522","0.11308611707018082","81875.0"
"02584","","","",""
"02601","0.4947126106035537","0.3564711585070286","0.12535142995637422","40210.0"
"02630","0.2","0.1","0.27975460122699386","80714.0"
"02631","0.17798869574490775","0.2062973608570682","0.30559184740005224","66362.0"
"02632","0.1518888996795183","0.23935897435897435","0.2619230769230769","64278.0"
"02633","0.1885159937073938","0.18752010292698618","0.2936635574139595","60268.0"
"02635","0.09753231492361927","0.18764478764478765","0.2953667953667954","63678.0"
"02637","","","",""
"02638","0.08569790770994554","0.21708436286621954","0.25803035651253087","66353.0"
"02639","0.24231678486997635","0.3374939990398464","0.20115218434949592","45357.0"
"02641","","","",""
"02642","0.1736723395530039","0.23297037224613826","0.260319068118511","60524.0"
"02643","","","",""
"02644","0.2295005807200929","0.26348396501457727","0.19825072886297376","90912.0"
"02645","0.14258994388821652","0.25480080252221265","0.24376612209802237","72556.0"
"02646","0.23476968796433878","0.16106194690265488","0.23893805309734514","66434.0"
"02647","","","",""
"02648","0.036154089043258605","0.2482430756510955","0.2565109549400579","75238.0"
"02649","0.13481684849360595","0.2551988500239578","0.22846190704360325","70313.0"
"02650","0.14059590316573556","0.21821631878557876","0.32922201138519924","69211.0"
"02651","","","",""
"02652","","","","54848.0"
"02653","0.14613922957332873","0.20735852829434112","0.28394321135772843","62313.0"
"02655","0.20507701083856247","0.222632639355272","0.2918065815983882","67778.0"
"02657","0.32802439850898","0.17288135593220338","0.27419962335216574","36958.0"
"02659","","","","55560.0"
"02660","0.19890569681364662","0.2677165354330709","0.22258498175532937","52088.0"
"02663","","","","58125.0"
"02664","0.25594268967762945","0.269128232471341","0.18741668888296453","51607.0"
"02666","","","","61327.0"
"02667","0.187373396353815","0.210305823209049","0.2635106828655216","45045.0"
"02668","0.21804511278195488","0.23499790180444818","0.25094418799832147","94331.0"
"02669","","","","103750.0"
"02670","0.2878120411160059","0.2840605520926091","0.26179875333926983","51154.0"
"02671","","","","44042.0"
"02672","","","",""
"02673","0.23551885629775696","0.280006123698714","0.16334966319657074","61979.0"
"02675","0.08193639354535485","0.24538007239474185","0.2200419127452848","62328.0"
"02702","0.1258050665521683","0.3034398034398034","0.18857493857493857","90066.0"
"02703","0.30688710395054214","0.28317296564494265","0.2204807724101445","67736.0"
"02713","","","","36250.0"
"02715","0.034083802376485305","0.32727272727272727","0.21181818181818182","77292.0"
"02717","0.09849906191369606","0.38733526197364193","0.1636129861780778","81061.0"
"02718","0.19315992292870907","0.3209281961471103","0.1628721541155867","86343.0"
"02719","0.23082866525014487","0.30565138820437","0.16970593067192377","61274.0"
"02720","0.5550797707023966","0.33522597188515957","0.13155364256605157","44397.0"
"02721","0.6249406927091571","0.32204639555328685","0.07044410413476264","29684.0"
"02723","0.6919048966883669","0.35151391579161995","0.07656234070751351","32275.0"
"02724","0.6216823313826328","0.32966585167074164","0.08410757946210269","30688.0"
"02725","0.15924128804587562","0.22722722722722724","0.11961961961961962","63194.0"
"02726","0.17706738131699848","0.30082644628099175","0.1654632448890822","72585.0"
"02738","0.20278969957081544","0.22391364517021867","0.2590644893440354","76503.0"
"02739","0.15446355446355448","0.23346303501945526","0.26092927443350883","86659.0"
"02740","0.5586052173082889","0.30035989371363225","0.11752043321785342","35887.0"
"02743","0.09155202480139508","0.34772509905724824","0.16723596119688483","67263.0"
"02744","0.6028151222593161","0.303422756706753","0.09607506277256508","31709.0"
"02745","0.3843557259543257","0.3478577429291515","0.11604592551106133","51328.0"
"02746","0.7799419809365935","0.3394695787831513","0.057098283931357255","26705.0"
"02747","0.1718472993735965","0.2910278042696794","0.16293742205267406","70919.0"
"02748","0.18790642682205894","0.2561554598652976","0.16782599094622944","64625.0"
"02760","0.213530098256974","0.2504376305833192","0.24648483821785533","80957.0"
"02762","0.16288803627485177","0.25497883017092676","0.2843029637760702","91009.0"
"02763","0.08204581779435269","0.12595419847328243","0.24427480916030533","106875.0"
"02764","0.06238767650834403","0.4194690265486726","0.1465486725663717","78870.0"
"02766","0.1424964772193518","0.27658508061147774","0.2289700108595773","91438.0"
"02767","0.19850381453225688","0.3150179395181958","0.22193746796514607","83125.0"
"02769","0.09267167748548001","0.25286795216011715","0.2033195020746888","88868.0"
"02770","0.09343780607247797","0.2709401709401709","0.2638176638176638","97157.0"
"02771","0.09754553766087629","0.285969868173258","0.20677966101694914","76826.0"
"02777","0.10702108852127794","0.31823103189805946","0.14533188973099026","73310.0"
"02779","0.025921299188007497","0.3067860508953817","0.1741281809613572","86288.0"
"02780","0.3620696789142668","0.35059556114142076","0.12319689222771288","50653.0"
"02790","0.09857467204843592","0.3165824843763376","0.17866621008475303","79697.0"
"02791","","","","91029.0"
"02802","0.6570898980537535","","","48495.0"
"02804","0.07360861759425494","0.3926940639269406","0.13070776255707764","71439.0"
"02806","0.09115764618156963","0.11761537080265756","0.3086730113126234","108776.0"
"02807","","","","84750.0"
"02808","0.06566347469220246","0.3615023474178404","0.19785378940308518","68958.0"
"02809","0.2845895444047869","0.2546095986154563","0.2181987618984224","62493.0"
"02812","0.01932367149758454","","","112901.0"
"02813","0.1317365269461078","0.28808525506638716","0.24406009783368274","74826.0"
"02814","0.07056562328390995","0.28887237599851384","0.19041426713728404","82896.0"
"02815","","","",""
"02816","0.16098597269517947","0.32942635924199","0.16037130512897294","65521.0"
"02817","0.16004615131036756","0.2939189189189189","0.19232625482625482","85942.0"
"02818","0.16731364275668073","0.18030523813175858","0.3055449037502876","84409.0"
"02822","0.14974906912740812","0.2473410273817606","0.23625254582484725","83465.0"
"02825","0.12179610714973983","0.27462072512213936","0.2000514271020828","76408.0"
"02826","","","",""
"02827","0.17160060210737582","0.3622448979591837","0.1881377551020408","96071.0"
"02828","0.14519971969166082","0.25360128045527297","0.20700693579939533","73214.0"
"02830","0.22257857601026299","0.3043570219966159","0.16032148900169205","62904.0"
"02831","0.08467107333962857","0.29114452798663326","0.21804511278195488","86696.0"
"02832","0.24083031035872632","0.3340800896107533","0.21338560627275274","71042.0"
"02833","","","","63229.0"
"02835","0.1744954128440367","0.14152791380999022","0.29407443682664053","95175.0"
"02836","","","",""
"02837","0.18324757004002287","0.1855169839492348","0.2907801418439716","78370.0"
"02838","0.4990350151640474","0.3092698933552092","0.17145200984413453","58226.0"
"02839","0.24405594405594405","0.4261201143946616","0.10104861773117255","61023.0"
"02840","0.5668493914336151","0.21144888453052219","0.27807060554057367","57275.0"
