"zip","renter","mortgage","hs_graduate","college_graduate","median_income","household_size"
"01906","0.17583388557543628","0.700847136173979","0.3599765773678817","0.16586151368760063","","2.7"
"01907","0.17591577100241282","0.7315452171849038","0.1743018980423333","0.28361323660936105","42533.0","2.53"
"01908","0.266548463356974","0.6770244821092278","0.23858998144712432","0.2571428571428571","","2.07"
"01913","0.23884865818779286","0.7741548309661932","0.23619357462383084","0.2605124034160228","37103.0","2.35"
"01915","0.32045454545454544","0.7579389469371031","0.2321569754905484","0.2826493207791274","","2.34"
"01921","0.014322755895789603","0.6895903795565577","0.14874892148403795","0.3656600517687662","","3.0"
"01922","0.12072207596840917","","0.09701869631126832","0.42748863062152603","","2.72"
"01923","0.25069194312796206","0.7279988789237668","0.23949472826363774","0.268221871339072","","2.56"
"01929","0.20444444444444446","0.7221135029354208","0.22869263401465484","0.2969533359043579","","2.53"
"01930","0.31409498644044226","0.6614745586708204","0.29213740108859715","0.21483785390842977","","2.36"
"01937","","","","","",""
"01938","0.2102737157855268","0.6583866207575012","0.20092101311442587","0.2752027229952948","","2.42"
"01940","0.11296483979106572","0.6922295581513459","0.2027792624265099","0.2998396579369321","","2.71"
"01944","0.29317879536386093","0.666420664206642","0.16448213826779748","0.31020303263942434","44565.0","2.56"
"01945","0.14776134319408354","0.6784841075794621","0.10913511635984717","0.3560263980548802","","2.48"
"01949","0.13736478561188584","0.6901473296500921","0.3080187964226163","0.23434894649082916","","2.94"
"01950","0.18691317955256753","0.7275519421860885","0.15363881401617252","0.3415693321353699","","2.31"
"01951","0.19515847267282255","0.6781695423855963","0.12445193929173694","0.32411467116357506","52762.0","2.36"
"01952","0.25496843581949963","0.6870047543581617","0.3077413188913667","0.19496654985664225","","2.5"
"01960","0.3170818015609334","0.654369362708857","0.3397278372308099","0.18882282996432817","31407.0","2.39"
"01966","0.2838478104809763","0.5991884580703336","0.24563927351195827","0.2618234130552059","","2.15"
"01969","0.1059805759073096","0.7505376344086021","0.32587064676616917","0.22523744911804613","","2.71"
"01970","0.48943178698874557","0.6920327453015105","0.2563507191128054","0.24169121469416047","","2.25"
"01982","0.16728057919471612","0.667583677212288","0.10932171276998863","0.36832133383857524","","2.91"
"01983","0.03629617680271011","0.7048792041686405","0.1737382760160786","0.2927646270656543","50045.0","2.73"
"01984","0.06416054267947993","0.6511437908496732","0.1636","0.4032","","2.59"
"01985","0.08056763561455711","0.7283687943262411","0.14832535885167464","0.34107997265892004","50182.0","2.91"
"02019","0.17058073912251956","0.7843375938324204","0.34274363959090526","0.1877271574676697","39408.0","2.69"
"02021","0.1683445961476578","0.7205060311856428","0.1678099593495935","0.3363821138211382","48841.0","2.51"
"02025","0.16243216576221017","0.7658089838639337","0.118332423083925","0.4139814309120699","","2.76"
"02026","0.2556359529884144","0.7097470697100555","0.2345069650104201","0.27163540638367883","41191.0","2.52"
"02030","0.06381134038494884","0.665911664779162","0.040930979133226325","0.40074906367041196","","3.0"
"02032","0.17563172379284464","0.7679558011049724","0.22939649578195975","0.24075275794938353","","2.61"
"02035","0.25549964895857713","0.7264239028944911","0.1997219268831275","0.33303345056023553","","2.69"
"02038","0.14470588235294118","0.8209626630679262","0.19510578880106025","0.33407488048468786","","2.85"
"02043","0.13294144245986886","0.6675824175824175","0.13923003499840916","0.3695195672923958","","2.66"
"02045","0.23241206030150754","0.6813124108416547","0.2699130848910585","0.2546731753780212","","2.13"
"02047","","","","","","1.8"
"02048","0.23056392595781317","0.8041982105987612","0.20432375428420776","0.31604271025573427","","2.89"
"02050","0.19297695563567957","0.7316976127320954","0.19534390352836087","0.30856409111210364","","2.69"
"02052","0.07838499184339315","0.7957198443579766","0.12315333672949567","0.3620733571064697","","3.01"
"02053","0.09391181547152047","0.8090295796574987","0.18588560885608857","0.3414437269372694","50026.0","2.83"
"02054","0.14374288244970265","0.7661870503597122","0.2387820512820513","0.30982905982905984","","2.61"
"02056","0.026875940657923026","0.757166392092257","0.19905917306263926","0.3165387472146571","","2.98"
"02061","0.05369320910575353","0.7266487615637123","0.19229152067274002","0.36103714085494043","","2.89"
"02062","0.3641095109083131","0.667516879219805","0.2580768495507551","0.2828331103039572","39272.0","2.45"
"02066","0.10674060945629181","0.7167630057803468","0.1614052128865145","0.3597215476768658","47510.0","2.72"
"02067","0.09572834309766225","0.6921360847741216","0.08622694799800631","0.3432463864429307","","2.86"
"02071","0.014202172096908938","","0.20244461420932008","0.186401833460657","","3.73"
"02072","0.20250529544956541","0.7096525096525097","0.26400629054452524","0.22061136229604875","","2.63"
"02081","0.10743844944997381","0.6983826565726085","0.18607107824643476","0.33532030483664077","42765.0","2.7"
"02090","0.08507801040138685","0.7041112956810631","0.13083026901490227","0.3565898974259725","","2.7"
"02093","0.09995346672871103","0.7801332525741974","0.22059800664451829","0.31853820598006644","","2.8"
"02108","0.5377652050919378","","0.043560606060606064","0.3787878787878788","","1.67"
"02109","0.6991846243447875","","0.05958702064896755","0.3831858407079646","","1.73"
"02110","0.450990099009901","","0.015401540154015401","0.37458745874587457","","1.56"
"02111","0.7458241411913016","","0.1584139631948397","0.2682602921646746","","2.08"
"02113","0.7513966480446927","0.7102439024390244","0.0775284661754856","0.5231078365706631","","1.67"
"02114","0.7412417037721583","0.7285879629629629","0.04848363926576217","0.3721069433359936","60173.0","1.73"
"02115","0.8598459167950694","0.603448275862069","0.12648397750602516","0.2997411407658663","8813.0","1.71"
"02116","0.5815074051531751","0.6201944321696863","0.06787438174125499","0.3303140456468625","","1.73"
"02118","0.6685896649073279","0.8077189738849088","0.13827951688439732","0.25585407936899185","","1.99"
"02119","0.7709086621600377","0.7953839325343985","0.28119147940074907","0.16403323970037453","","2.41"
"02120","0.9061596958174905","","0.22289247473985824","0.2147489066505806","","2.79"
"02121","0.7868378231784487","0.799324650265316","0.33159590043923864","0.08937042459736456","","2.71"
"02122","0.6378993142665997","0.7841511936339522","0.31617996201329535","0.15598290598290598","","2.87"
"02124","0.5831238365733367","0.7859757814700085","0.31345656927052273","0.15569185336627198","","2.84"
"02125","0.6925321738115388","0.8065173116089613","0.26312403499742665","0.22328015096929146","","2.8"
"02126","0.5749318801089919","0.7990308594746238","0.3402243922709329","0.10482027841263246","","2.86"
"02127","0.6336976880713427","0.8296452977546371","0.19924245081191036","0.3899274015361414","","2.21"
"02128","0.7479944862495198","0.754050405040504","0.309756175096163","0.13160822710366532","24324.0","2.83"
"02129","0.5627276867030966","0.7918739635157546","0.15916672844539995","0.3267106531247683","52839.0","2.13"
"02130","0.5514584628693466","0.8021727467811158","0.14356739086017845","0.29122114009398625","37389.0","2.33"
"02131","0.4293142986337651","0.7831269349845201","0.2475770925110132","0.21052863436123348","","2.59"
"02132","0.24914800835501485","0.6842631973980485","0.20922616262749136","0.26752128754561616","","2.48"
"02134","0.825435578737099","0.6022944550669216","0.16492350246347998","0.35223441956953927","27172.0","2.31"
"02135","0.7615744432041673","0.6575609756097561","0.1450448800146547","0.3542773401721927","31302.0","2.1"
"02136","0.4144043226146547","0.7937605396290051","0.3195965835062491","0.15673406360083","","2.78"
"02138","0.5551456749228337","0.6345303378736954","0.06248001826901119","0.30226079013473395","30572.0","1.97"
"02139","0.62545952810641","0.6938857602574416","0.08716056315430588","0.2916048293289479","34531.0","2.15"
"02140","0.588160159937802","0.6823928461301264","0.12283420200028174","0.2546133258205381","44544.0","2.14"
"02141","0.6573415644291631","0.7423744720788362","0.1590909090909091","0.29002866502866503","40964.0","2.06"
"02142","0.8577371048252912","","0.017930327868852458","0.32223360655737704","","1.87"
"02143","0.6707193515704154","0.7167630057803468","0.13876049898116397","0.31901992942696683","37179.0","2.29"
"02144","0.6706767538963991","0.6675877314175187","0.14814616660424804","0.33807714943020706","44475.0","2.27"
"02145","0.5694690265486726","0.7014425553838227","0.26980888984324675","0.216340992054971","32431.0","2.51"
"02148","0.5438558256496228","0.7162984309958373","0.2984793964016251","0.1824956471271039","26945.0","2.63"
"02149","0.5954057404851576","0.6876081689165802","0.38157445937649226","0.12013097755644997","","2.81"
"02150","0.7287228140257435","0.8054746651135701","0.3256428247141855","0.10074703867266499","","3.0"
"02151","0.45598601694101376","0.7242676167854315","0.38592239201979744","0.13317345715233309","","2.58"
"02152","0.38411267605633803","0.6938922155688623","0.29482337258387026","0.2302451307116937","37323.0","2.35"
"02155","0.4033810190988865","0.6767717487704588","0.247830396209539","0.2373389416684797","33602.0","2.48"
"02163","","","0.0054017555705604325","0.6137744767049291","","1.92"
"02169","0.5089270908186391","0.6982408660351827","0.26993525404963054","0.2548679808409753","32919.0","2.26"
"02170","0.36656938179888565","0.6780976220275344","0.2501227122922656","0.2594488465044527","","2.54"
"02171","0.3423459935155164","0.6905860636825104","0.22245168903968138","0.27319663667207555","","2.34"
"02176","0.2430707580423732","0.6848319709355132","0.17705031695721077","0.3070522979397781","","2.41"
"02180","0.2679153853322151","0.704406779661017","0.26351268537811007","0.24512807942149772","","2.39"
"02184","0.23346151702613832","0.7173022376300031","0.29330800248138955","0.23724410669975185","","2.65"
"02186","0.15960407059945939","0.7434819175777965","0.15797403801576262","0.30882012053778396","","2.81"
"02188","0.35749965311502707","0.7289879931389366","0.2834196436408321","0.2355832528745721","","2.36"
"02189","0.3218476062036413","0.7548864236661385","0.3074581430745814","0.21442161339421614","","2.46"
"02190","0.22279575055518877","0.73573452043707","0.30372561560601213","0.2263351455068756","39795.0","2.45"
"02191","0.18800726832222894","0.6959826275787188","0.30527334300919207","0.21706176423157555","","2.35"
"02199","0.9552880481513327","","0.06871609403254973","0.46473779385171793","83409.0","1.47"
"02203","","","","","",""
"02210","0.6102903718797759","","0.03803486529318542","0.44902271526677234","","1.64"
"02215","0.8991407357971135","","0.06038533834586466","0.3317669172932331","7258.0","1.61"
"02301","0.5062970104400091","0.7432215304277967","0.33547135652398813","0.1219190482348377","23001.0","2.74"
"02302","0.27137863165006904","0.8071726228059098","0.36175412094015197","0.12720486959612565","","3.0"
"02322","0.15737410071942445","0.723404255319149","0.35366586538461536","0.17728365384615385","34092.0","2.68"
"02324","0.2080937938527002","0.7364909939959974","0.3078407720144753","0.22352231604342582","","2.87"
"02330","0.07914617006324666","0.709435846230654","0.36097975021219836","0.15642051655147327","","2.61"
"02332","0.07880074290262669","0.7342116269343371","0.12638322655794992","0.3949718501261891","","2.81"
"02333","0.10785370410289574","0.746472248353716","0.3425879522902676","0.17039190137315827","","2.81"
"02338","0.0948048523206751","0.7046592221794378","0.38080030058237835","0.14860041330077023","","2.69"
"02339","0.11909235438647203","0.7471320478398829","0.20087663031858027","0.33867864015394483","40036.0","2.89"
"02341","0.08363388244468271","0.802226588081205","0.306020306020306","0.21464321464321465","","2.99"
"02343","0.11595273264401773","0.6876567288938423","0.3322119428090833","0.1916376306620209","","2.52"
"02346","0.18315449707755388","0.7261729123635291","0.31176821983273595","0.1966547192353644","","2.71"
"02347","0.09662100456621005","0.6972956361401352","0.3080814632248022","0.208587365417045","","2.91"
"02351","0.23557451078775715","0.7376735280038296","0.29421693168695034","0.2366527494003731","36869.0","2.65"
"02356","0.12908454909990616","0.738558352402746","0.18047016274864375","0.33972272453285113","","2.76"
"02357","","","","","",""
"02359","0.10315202231520224","0.7866101069715972","0.3022160889682604","0.21925480964363991","39510.0","2.85"
"02360","0.18435311695559037","0.7487596630898812","0.2932956166436982","0.21986895868088296","34786.0","2.55"
"02364","0.16291778869000476","0.7510729613733905","0.3025133629023087","0.25042647560559533","33189.0","2.77"
"02366","","","","","",""
"02367","0.05600563578724903","","0.32256554307116103","0.19101123595505617","","2.79"
"02368","0.2651744488273247","0.7620528771384136","0.2817490494296578","0.20430925221799748","","2.75"
"02370","0.2382637962049556","0.7020425352705832","0.3795869737887212","0.17021445591739476","31170.0","2.67"
"02375","0.1613174786909397","0.763007840342124","0.25075528700906347","0.286404833836858","","2.78"
"02379","0.13539227166276346","0.6813353566009105","0.3296500920810313","0.1958256599140577","32455.0","2.93"
"02382","0.22113597246127367","0.7709262010896484","0.3296094908551656","0.18902619871478002","34770.0","2.67"
"02420","0.08729706636285958","0.6633244206773619","0.0900810729656691","0.24882394154739265","","2.8"
"02421","0.16955500894454384","0.6924501131454434","0.07334611697027804","0.2672579098753595","","2.78"
"02445","0.43626677190213103","0.644134321849106","0.09666332521838751","0.2512530431046828","49002.0","2.37"
"02446","0.5570946545906589","0.6552264808362369","0.056961416337919756","0.3082844222072549","50501.0","2.11"
"02451","0.36459501907112407","0.7138547226734742","0.22546362339514978","0.27881597717546364","","2.36"
"02452","0.36953174531292454","0.6790606653620352","0.21966891744717926","0.26366804617730344","","2.19"
"02453","0.5393359727176512","0.729690421774361","0.24019263569780275","0.2710946122203271","","2.25"
"02457","","","","","2499.0",""
"02458","0.33200446499760805","0.6633113502256162","0.13711478338543992","0.31085305940151853","","2.57"
"02459","0.1781485154290381","0.6653543307086615","0.03438534183549923","0.2945354750181613","","2.6"
